"","SD_mort","La_r","gen_r","M_repo","M_suv","gini_r","species_match","PCA_met_type"
"116",-0.165349972002136,-0.196748684045281,-1.19755530342813,1.02675465667386,-0.167822968439895,0.544081524462833,"Falco_naumanni","endo"
"117",1.25012637484484,-0.584639582168717,-0.099534649785065,0.326650962919316,0.0454732007860279,0.226618571587,"Falco_peregrinus","endo"
"118",0.0435038283319799,0.0471773989433984,-0.689633974816643,0.352150456264449,-0.0922914588566427,0.768783579629606,"Falco_peregrinus","endo"
"119",-0.538491984793665,0.447947577858696,0.230549170249233,-0.844873275761701,-0.295957818347177,0.201764135164606,"Forpus_passerinus","endo"
"120",-1.14022562372165,1.5812122818676,1.12298662460782,-1.76177617517618,0.795244138803863,1.02905601517873,"Fulmarus_glacialis","endo"
"121",1.33245472593747,-1.84425140728185,0.106176957427646,0.263714832818377,-0.831466277674487,0.33719392387421,"Gavia_immer","endo"
"122",1.34662937880422,-1.84425140728185,0.037316936106169,0.402172261841441,-0.852668547398493,0.33719392387421,"Gavia_immer","endo"
"123",1.31820503607143,-1.84425140728185,0.1933901078959,0.0880097727190599,-0.810660335355523,0.33719392387421,"Gavia_immer","endo"
"124",-0.101783418662692,0.00519804235117699,-0.277103196888439,0.0539803324479471,0.384055445395849,0.987516948229019,"Gyps_coprotheres","endo"
"125",-0.0227199873662759,0.273514744011882,-0.080268810420197,0.00899142919677343,-0.362557348415575,0.790692760132165,"Haliaeetus_albicilla","endo"
"126",0.282820769260549,0.273514744011876,-0.30369506715324,0.91983050552,-0.362557348415575,0.743064383754276,"Haliaeetus_albicilla","endo"
"127",-0.0209646227566082,0.355549567025203,-0.510738117074867,-0.267648672731843,-0.394818631116157,0.671589440845894,"Himantopus_novaezelandiae","endo"
"128",-0.945265340030591,-1.36785884954217,-1.07831623660495,0.924551892118253,-1.29078009534407,0.679383077489841,"Lagopus_leucura","endo"
"129",-0.796210361716306,-1.36785884954217,-1.15011247628476,0.883433104925111,-1.24894730684337,0.87948279357057,"Lagopus_leucura","endo"
"130",-0.613684834368271,-1.44227148434682,-1.24462142414988,0.676548980752038,-1.05742856937308,0.744212268545854,"Lagopus_muta","endo"
"131",-0.447024601146323,-1.44227148434682,-1.16838823390334,0.296104558618176,-1.1891520394843,0.744212268545861,"Lagopus_muta","endo"
"132",-1.13235446912247,-1.52536035927132,-1.37319282687323,0.93521075658905,-0.715230821645665,1.07287526467422,"Lagopus_muta","endo"
"133",0.594461574065832,-1.66517781149983,-0.646757007606543,1.04856756093101,-0.78976965281913,0.145212829125163,"Milvus_migrans","endo"
"134",-0.582840695558978,-0.889435259900676,-0.878005344789946,0.784152159876206,-0.985201260196918,0.45290122856465,"Passer_domesticus","endo"
"135",-1.24860741151836,0.461656842845195,-0.259763690671313,-0.745297580135172,-0.0513303176291765,0.956715121818647,"Pernis_apivorus","endo"
"136",0.852833502508596,0.291987820261761,-0.394354478106895,0.640686061062562,-0.0352585848061324,0.648102935625508,"Phalacrocorax_auritus","endo"
"137",1.29415915488672,1.32550833648781,0.694001712153383,-0.0798005200038061,0.557955134425,0.823267843199181,"Phoebastria_immutabilis","endo"
"138",-0.312724730369998,0.471620097012338,-0.10784698047369,0.442680810786155,0.532842699065599,-1.68261047275077,"Sternula_antillarum","endo"
"139",1.88305892925821,-1.24112370653552,0.215959895825355,0.859741644199443,0.3084080460506,0.267238796557049,"Sterna_hirundo","endo"
"140",1.71727928309054,-0.227070919092412,0.658917001542258,0.0543738788590669,0.834548221959885,0.0432005887725052,"Sterna_hirundo","endo"
"141",-0.905274007594079,-0.488442775103799,-0.736560044453934,-0.0603247905977955,0.04499988912534,0.719334555722293,"Strix_occidentalis","endo"
"142",-0.9923940196197,-0.133479581080332,-1.34097407856187,0.423928906470596,-0.884223877492957,0.285964628687961,"Turdus_torquatus","endo"
"143",-0.782142010271919,-0.133479581080332,-1.34413789552363,0.555139630441439,-0.820401358633384,0.404974864468692,"Turdus_torquatus","endo"
"144",-1.23777716157765,-0.133479581080332,-1.31327618323593,0.264884936499881,-0.944584518166174,0.107535446310755,"Turdus_torquatus","endo"
"145",-0.618245040699251,-0.675525281418462,-0.736892085422691,0.127017890300284,-0.634782786599716,0.475084431121134,"Vermivora_chrysoptera","endo"
"146",2.1989591491709,-0.165360567176787,-0.430951780641708,2.68602610853728,1.34743044411198,-0.0567288973001102,"Mya_arenaria","ecto"
"147",0.746164320848543,0.271788797698196,0.7623804903425,-0.624720171828499,0.0538197677047422,-1.13522584755673,"Nuttallia_obscurata","ecto"
