plot,habitat,species code,mptype,number,percent.cov
18,aspen,CALRUB,microplot,1,2.5
18,aspen,CALRUB,microplot,7,14.5
18,aspen,CALRUB,microplot,8,14.5
18,aspen,CALRUB,microplot,9,14.5
18,aspen,CALRUB,microplot,10,2.5
18,aspen,CALRUB,subplot,1,2.5
18,aspen,CALRUB,midplot,1,2.5
18,aspen,CALRUB,wholeplot,1,2.5
24,aspen,CALRUB,wholeplot,1,2.5
47,aspen,CALRUB,wholeplot,1,2.5
80,aspen,CALRUB,microplot,1,14.5
80,aspen,CALRUB,wholeplot,1,2.5
81,aspen,CALRUB,microplot,10,14.5
81,aspen,CALRUB,midplot,1,2.5
81,aspen,CALRUB,wholeplot,1,2.5
82,aspen,CALRUB,microplot,2,14.5
82,aspen,CALRUB,microplot,3,37.5
82,aspen,CALRUB,microplot,5,37.5
82,aspen,CALRUB,microplot,6,2.5
82,aspen,CALRUB,microplot,7,14.5
82,aspen,CALRUB,microplot,8,2.5
82,aspen,CALRUB,subplot,1,2.5
82,aspen,CALRUB,subplot,2,2.5
82,aspen,CALRUB,midplot,1,2.5
82,aspen,CALRUB,wholeplot,1,2.5
14,aspen,CAMMIC,subplot,2,2.5
14,aspen,CAMMIC,wholeplot,1,2.5
6,aspen,CAMROT,subplot,2,2.5
6,aspen,CAMROT,wholeplot,1,2.5
7,aspen,CAMROT,microplot,5,14.5
7,aspen,CAMROT,microplot,6,14.5
7,aspen,CAMROT,microplot,7,2.5
7,aspen,CAMROT,microplot,8,2.5
7,aspen,CAMROT,microplot,9,2.5
7,aspen,CAMROT,midplot,1,2.5
7,aspen,CAMROT,wholeplot,1,2.5
9,aspen,CAMROT,microplot,4,62.5
9,aspen,CAMROT,subplot,2,2.5
9,aspen,CAMROT,midplot,1,2.5
9,aspen,CAMROT,wholeplot,1,2.5
10,aspen,CAMROT,microplot,6,2.5
10,aspen,CAMROT,microplot,7,2.5
10,aspen,CAMROT,microplot,8,2.5
10,aspen,CAMROT,midplot,1,2.5
10,aspen,CAMROT,wholeplot,1,2.5
18,aspen,CAMROT,microplot,6,2.5
18,aspen,CAMROT,microplot,7,2.5
18,aspen,CAMROT,midplot,1,2.5
18,aspen,CAMROT,wholeplot,1,2.5
24,aspen,CAMROT,microplot,3,2.5
24,aspen,CAMROT,microplot,7,2.5
24,aspen,CAMROT,microplot,8,2.5
24,aspen,CAMROT,microplot,9,2.5
24,aspen,CAMROT,microplot,10,14.5
24,aspen,CAMROT,midplot,1,2.5
24,aspen,CAMROT,wholeplot,1,2.5
32,aspen,CAMROT,microplot,2,2.5
32,aspen,CAMROT,microplot,6,2.5
32,aspen,CAMROT,wholeplot,1,2.5
45,aspen,CAMROT,microplot,3,2.5
45,aspen,CAMROT,subplot,1,2.5
45,aspen,CAMROT,wholeplot,1,2.5
60,aspen,CAMROT,wholeplot,1,2.5
62,aspen,CAMROT,wholeplot,1,2.5
65,aspen,CAMROT,microplot,4,2.5
65,aspen,CAMROT,wholeplot,1,2.5
81,aspen,CAMROT,midplot,1,2.5
81,aspen,CAMROT,wholeplot,1,2.5
50,aspen,CARADU,microplot,1,2.5
50,aspen,CARADU,midplot,1,2.5
50,aspen,CARADU,wholeplot,1,2.5
45,aspen,CARBEB,microplot,2,2.5
45,aspen,CARBEB,midplot,1,2.5
45,aspen,CARBEB,wholeplot,1,2.5
50,aspen,CARDEW,microplot,8,2.5
50,aspen,CARDEW,subplot,2,2.5
50,aspen,CARDEW,midplot,1,2.5
50,aspen,CARDEW,wholeplot,1,2.5
81,aspen,CAREX1,midplot,1,2.5
81,aspen,CAREX1,wholeplot,1,2.5
10,aspen,CAREXL,microplot,4,37.5
10,aspen,CAREXL,microplot,5,37.5
10,aspen,CAREXL,microplot,6,14.5
10,aspen,CAREXL,microplot,7,2.5
10,aspen,CAREXL,microplot,9,37.5
10,aspen,CAREXL,microplot,10,2.5
10,aspen,CAREXL,subplot,1,2.5
10,aspen,CAREXL,subplot,2,2.5
10,aspen,CAREXL,midplot,1,2.5
10,aspen,CAREXL,wholeplot,1,2.5
1,aspen,CARPET,subplot,1,2.5
1,aspen,CARPET,wholeplot,1,2.5
5,aspen,CARPET,subplot,2,2.5
5,aspen,CARPET,wholeplot,1,2.5
9,aspen,CARPET,subplot,2,2.5
9,aspen,CARPET,wholeplot,1,2.5
11,aspen,CARPET,microplot,6,2.5
11,aspen,CARPET,subplot,2,2.5
11,aspen,CARPET,midplot,1,2.5
11,aspen,CARPET,wholeplot,1,2.5
47,aspen,CARPET,midplot,1,2.5
47,aspen,CARPET,wholeplot,1,2.5
49,aspen,CARPET,subplot,1,2.5
49,aspen,CARPET,wholeplot,1,2.5
80,aspen,CARPET,microplot,6,2.5
80,aspen,CARPET,subplot,1,2.5
80,aspen,CARPET,wholeplot,1,2.5
80,aspen,CARPET,midplot,1,2.5
81,aspen,CARPET,microplot,4,2.5
81,aspen,CARPET,wholeplot,1,2.5
62,aspen,CENMAC,midplot,1,2.5
62,aspen,CENMAC,wholeplot,1,2.5
2,aspen,CERARV,wholeplot,1,2.5
4,aspen,CERARV,microplot,5,2.5
4,aspen,CERARV,wholeplot,1,2.5
5,aspen,CERARV,subplot,2,2.5
5,aspen,CERARV,wholeplot,1,2.5
6,aspen,CERARV,subplot,1,2.5
6,aspen,CERARV,subplot,2,2.5
6,aspen,CERARV,midplot,1,2.5
6,aspen,CERARV,wholeplot,1,2.5
7,aspen,CERARV,microplot,9,2.5
7,aspen,CERARV,wholeplot,1,2.5
9,aspen,CERARV,subplot,2,2.5
9,aspen,CERARV,midplot,1,2.5
9,aspen,CERARV,wholeplot,1,2.5
18,aspen,CERARV,microplot,2,2.5
18,aspen,CERARV,microplot,5,2.5
18,aspen,CERARV,microplot,10,2.5
18,aspen,CERARV,subplot,2,2.5
18,aspen,CERARV,midplot,1,2.5
18,aspen,CERARV,wholeplot,1,2.5
24,aspen,CERARV,microplot,7,2.5
24,aspen,CERARV,midplot,1,2.5
24,aspen,CERARV,wholeplot,1,2.5
32,aspen,CERARV,subplot,1,2.5
32,aspen,CERARV,midplot,1,2.5
32,aspen,CERARV,wholeplot,1,2.5
45,aspen,CERARV,subplot,2,2.5
45,aspen,CERARV,midplot,1,2.5
45,aspen,CERARV,wholeplot,1,2.5
49,aspen,CERARV,midplot,1,2.5
49,aspen,CERARV,wholeplot,1,2.5
50,aspen,CERARV,wholeplot,1,2.5
51,aspen,CERARV,wholeplot,1,2.5
60,aspen,CERARV,wholeplot,1,2.5
62,aspen,CERARV,microplot,1,2.5
62,aspen,CERARV,microplot,6,2.5
62,aspen,CERARV,microplot,7,2.5
62,aspen,CERARV,subplot,1,2.5
62,aspen,CERARV,subplot,2,2.5
62,aspen,CERARV,midplot,1,2.5
62,aspen,CERARV,wholeplot,1,2.5
65,aspen,CERARV,microplot,2,2.5
65,aspen,CERARV,microplot,4,2.5
65,aspen,CERARV,subplot,1,2.5
65,aspen,CERARV,subplot,2,2.5
65,aspen,CERARV,midplot,1,2.5
65,aspen,CERARV,wholeplot,1,2.5
80,aspen,CERARV,microplot,9,2.5
80,aspen,CERARV,subplot,1,2.5
80,aspen,CERARV,midplot,1,2.5
80,aspen,CERARV,wholeplot,1,2.5
81,aspen,CERARV,microplot,1,2.5
81,aspen,CERARV,microplot,2,37.5
81,aspen,CERARV,microplot,3,2.5
81,aspen,CERARV,microplot,4,14.5
81,aspen,CERARV,microplot,5,2.5
81,aspen,CERARV,microplot,6,2.5
81,aspen,CERARV,microplot,8,2.5
81,aspen,CERARV,microplot,9,14.5
81,aspen,CERARV,microplot,10,2.5
81,aspen,CERARV,subplot,1,2.5
81,aspen,CERARV,subplot,2,2.5
81,aspen,CERARV,midplot,1,2.5
81,aspen,CERARV,wholeplot,1,2.5
82,aspen,CERARV,wholeplot,1,2.5
2,aspen,CHEALB,wholeplot,1,2.5
9,aspen,CHEALB,midplot,1,2.5
9,aspen,CHEALB,wholeplot,1,2.5
14,aspen,CHEALB,subplot,2,2.5
14,aspen,CHEALB,wholeplot,1,2.5
2,aspen,CICINT,wholeplot,1,2.5
32,aspen,CICINT,wholeplot,1,2.5
18,aspen,CIRARV,,,0
2,aspen,Circsp,microplot,1,2.5
2,aspen,Circsp,wholeplot,1,2.5
14,aspen,CIRSPP,subplot,2,2.5
14,aspen,CIRSPP,wholeplot,1,2.5
50,aspen,CIRVUL,midplot,1,2.5
50,aspen,CIRVUL,wholeplot,1,2.5
45,aspen,COLPAR,wholeplot,1,2.5
47,aspen,COLPAR,subplot,1,2.5
47,aspen,COLPAR,wholeplot,1,2.5
4,aspen,CORCAN,microplot,5,2.5
4,aspen,CORCAN,wholeplot,1,2.5
18,aspen,CREATR,subplot,2,2.5
18,aspen,CREATR,midplot,1,2.5
18,aspen,CREATR,wholeplot,1,2.5
81,aspen,CREATR,microplot,4,2.5
81,aspen,CREATR,wholeplot,1,2.5
9,aspen,CYNOFF,microplot,10,2.5
9,aspen,CYNOFF,midplot,1,2.5
9,aspen,CYNOFF,wholeplot,1,2.5
24,aspen,CYNOFF,wholeplot,1,2.5
32,aspen,CYNOFF,wholeplot,1,2.5
50,aspen,CYNOFF,midplot,1,2.5
50,aspen,CYNOFF,wholeplot,1,2.5
1,aspen,DACGLO,microplot,6,2.5
1,aspen,DACGLO,subplot,1,2.5
1,aspen,DACGLO,wholeplot,1,2.5
18,aspen,DELNUT,subplot,1,2.5
18,aspen,DELNUT,wholeplot,1,2.5
24,aspen,DELNUT,microplot,8,2.5
24,aspen,DELNUT,midplot,1,2.5
24,aspen,DELNUT,wholeplot,1,2.5
32,aspen,DELNUT,wholeplot,1,2.5
45,aspen,DELNUT,wholeplot,1,2.5
47,aspen,DELNUT,subplot,1,2.5
47,aspen,DELNUT,wholeplot,1,2.5
50,aspen,DELNUT,wholeplot,1,2.5
62,aspen,DELNUT,microplot,1,2.5
62,aspen,DELNUT,microplot,9,2.5
62,aspen,DELNUT,microplot,9,2.5
62,aspen,DELNUT,subplot,2,2.5
62,aspen,DELNUT,midplot,1,2.5
62,aspen,DELNUT,wholeplot,1,2.5
65,aspen,DELNUT,subplot,2,2.5
65,aspen,DELNUT,wholeplot,1,2.5
80,aspen,DELNUT,microplot,6,2.5
80,aspen,DELNUT,midplot,1,2.5
80,aspen,DELNUT,wholeplot,1,2.5
81,aspen,DELNUT,microplot,5,2.5
81,aspen,DELNUT,microplot,10,2.5
81,aspen,DELNUT,midplot,1,2.5
81,aspen,DELNUT,wholeplot,1,2.5
82,aspen,DELNUT,microplot,4,2.5
82,aspen,DELNUT,microplot,5,2.5
82,aspen,DELNUT,subplot,2,2.5
82,aspen,DELNUT,midplot,1,2.5
82,aspen,DELNUT,wholeplot,1,2.5
2,aspen,DESSOP,wholeplot,1,2.5
45,aspen,DESSOP,wholeplot,1,2.5
45,aspen,DRANEM,wholeplot,1,2.5
4,aspen,ELYGLA,microplot,1,2.5
4,aspen,ELYGLA,microplot,4,2.5
4,aspen,ELYGLA,microplot,6,2.5
4,aspen,ELYGLA,microplot,7,14.5
4,aspen,ELYGLA,microplot,8,14.5
4,aspen,ELYGLA,microplot,10,14.5
4,aspen,ELYGLA,subplot,1,2.5
4,aspen,ELYGLA,subplot,2,2.5
4,aspen,ELYGLA,midplot,1,2.5
4,aspen,ELYGLA,wholeplot,1,2.5
5,aspen,ELYGLA,wholeplot,1,2.5
5,aspen,ELYGLA,microplot,4,2.5
5,aspen,ELYGLA,microplot,6,2.5
5,aspen,ELYGLA,subplot,2,2.5
5,aspen,ELYGLA,midplot,1,2.5
9,aspen,ELYGLA,microplot,10,2.5
9,aspen,ELYGLA,midplot,1,2.5
9,aspen,ELYGLA,wholeplot,1,2.5
10,aspen,ELYGLA,microplot,7,2.5
10,aspen,ELYGLA,microplot,8,37.5
10,aspen,ELYGLA,subplot,1,2.5
10,aspen,ELYGLA,midplot,1,2.5
10,aspen,ELYGLA,wholeplot,1,2.5
11,aspen,ELYGLA,microplot,2,14.5
11,aspen,ELYGLA,microplot,4,2.5
11,aspen,ELYGLA,microplot,7,2.5
11,aspen,ELYGLA,subplot,1,2.5
11,aspen,ELYGLA,subplot,2,2.5
11,aspen,ELYGLA,midplot,1,2.5
11,aspen,ELYGLA,wholeplot,1,2.5
14,aspen,ELYGLA,microplot,3,97.5
14,aspen,ELYGLA,subplot,2,2.5
14,aspen,ELYGLA,midplot,1,2.5
14,aspen,ELYGLA,wholeplot,1,2.5
24,aspen,ELYGLA,wholeplot,1,2.5
47,aspen,ELYGLA,microplot,5,2.5
47,aspen,ELYGLA,wholeplot,1,2.5
50,aspen,ELYGLA,midplot,1,2.5
50,aspen,ELYGLA,wholeplot,1,2.5
60,aspen,ELYGLA,subplot,1,2.5
60,aspen,ELYGLA,wholeplot,1,2.5
80,aspen,ELYGLA,subplot,1,2.5
80,aspen,ELYGLA,wholeplot,1,2.5
81,aspen,ELYGLA,microplot,6,2.5
81,aspen,ELYGLA,midplot,1,2.5
81,aspen,ELYGLA,wholeplot,1,2.5
2,aspen,ELYREP,microplot,2,14.5
2,aspen,ELYREP,microplot,3,37.5
2,aspen,ELYREP,wholeplot,1,2.5
49,aspen,ELYREP,midplot,1,2.5
49,aspen,ELYREP,wholeplot,1,2.5
50,aspen,ELYREP,microplot,7,2.5
50,aspen,ELYREP,microplot,10,2.5
50,aspen,ELYREP,midplot,1,2.5
1,aspen,ELYTRA,microplot,4,2.5
1,aspen,ELYTRA,microplot,10,2.5
1,aspen,ELYTRA,subplot,2,2.5
1,aspen,ELYTRA,wholeplot,1,2.5
6,aspen,ELYTRA,subplot,1,2.5
6,aspen,ELYTRA,subplot,2,2.5
6,aspen,ELYTRA,midplot,1,2.5
6,aspen,ELYTRA,wholeplot,1,2.5
14,aspen,ELYTRA,microplot,9,37.5
14,aspen,ELYTRA,wholeplot,1,2.5
45,aspen,ELYTRA,subplot,1,2.5
45,aspen,ELYTRA,wholeplot,1,2.5
47,aspen,ELYTRA,subplot,1,2.5
47,aspen,ELYTRA,wholeplot,1,2.5
18,aspen,ERICOR,microplot,5,2.5
18,aspen,ERICOR,microplot,9,14.5
18,aspen,ERICOR,subplot,2,2.5
18,aspen,ERICOR,midplot,1,2.5
18,aspen,ERICOR,wholeplot,1,2.5
50,aspen,ERICOR,microplot,4,2.5
50,aspen,ERICOR,wholeplot,1,2.5
81,aspen,ERICOR,wholeplot,1,2.5
49,aspen,ERIHER,subplot,2,2.5
49,aspen,ERIHER,wholeplot,1,2.5
10,aspen,ERISPE,microplot,5,2.5
10,aspen,ERISPE,microplot,7,2.5
10,aspen,ERISPE,microplot,9,2.5
10,aspen,ERISPE,subplot,1,2.5
10,aspen,ERISPE,midplot,1,2.5
10,aspen,ERISPE,wholeplot,1,2.5
11,aspen,ERISPE,microplot,3,2.5
11,aspen,ERISPE,wholeplot,1,2.5
18,aspen,ERISPE,wholeplot,1,2.5
32,aspen,ERISPE,wholeplot,1,2.5
45,aspen,ERISPE,wholeplot,1,2.5
7,aspen,FESCAM,microplot,5,2.5
7,aspen,FESCAM,microplot,6,14.5
7,aspen,FESCAM,wholeplot,1,2.5
18,aspen,FESCAM,subplot,2,2.5
18,aspen,FESCAM,midplot,1,2.5
18,aspen,FESCAM,wholeplot,1,2.5
50,aspen,FESCAM,wholeplot,1,2.5
65,aspen,FESCAM,subplot,2,2.5
65,aspen,FESCAM,wholeplot,1,2.5
81,aspen,FESCAM,subplot,1,2.5
81,aspen,FESCAM,subplot,2,2.5
81,aspen,FESCAM,midplot,1,2.5
81,aspen,FESCAM,wholeplot,1,2.5
82,aspen,FESCAM,microplot,3,2.5
82,aspen,FESCAM,microplot,6,2.5
82,aspen,FESCAM,subplot,1,2.5
82,aspen,FESCAM,subplot,2,2.5
82,aspen,FESCAM,midplot,1,2.5
82,aspen,FESCAM,wholeplot,1,2.5
1,aspen,FRAVES,microplot,1,2.5
1,aspen,FRAVES,microplot,6,2.5
1,aspen,FRAVES,subplot,1,2.5
1,aspen,FRAVES,subplot,2,2.5
1,aspen,FRAVES,wholeplot,1,2.5
4,aspen,FRAVES,microplot,4,14.5
4,aspen,FRAVES,wholeplot,1,2.5
6,aspen,FRAVES,microplot,1,2.5
6,aspen,FRAVES,microplot,9,2.5
6,aspen,FRAVES,midplot,1,2.5
6,aspen,FRAVES,wholeplot,1,2.5
10,aspen,FRAVES,subplot,1,2.5
10,aspen,FRAVES,wholeplot,1,2.5
11,aspen,FRAVES,microplot,9,2.5
11,aspen,FRAVES,subplot,2,2.5
11,aspen,FRAVES,wholeplot,1,2.5
14,aspen,FRAVES,midplot,1,2.5
14,aspen,FRAVES,wholeplot,1,2.5
5,aspen,FRAVIR,microplot,1,2.5
5,aspen,FRAVIR,microplot,6,2.5
5,aspen,FRAVIR,wholeplot,1,2.5
10,aspen,FRAVIR,microplot,7,2.5
10,aspen,FRAVIR,microplot,10,2.5
10,aspen,FRAVIR,midplot,1,2.5
10,aspen,FRAVIR,wholeplot,1,2.5
11,aspen,FRAVIR,microplot,1,2.5
11,aspen,FRAVIR,microplot,9,2.5
11,aspen,FRAVIR,subplot,1,2.5
11,aspen,FRAVIR,subplot,2,2.5
11,aspen,FRAVIR,midplot,1,2.5
11,aspen,FRAVIR,wholeplot,1,2.5
24,aspen,FRAVIR,microplot,10,2.5
24,aspen,FRAVIR,subplot,1,2.5
24,aspen,FRAVIR,subplot,2,2.5
24,aspen,FRAVIR,midplot,1,2.5
24,aspen,FRAVIR,wholeplot,1,2.5
32,aspen,FRAVIR,microplot,2,2.5
32,aspen,FRAVIR,microplot,3,2.5
32,aspen,FRAVIR,microplot,7,2.5
32,aspen,FRAVIR,microplot,8,14.5
32,aspen,FRAVIR,microplot,10,2.5
32,aspen,FRAVIR,subplot,1,2.5
32,aspen,FRAVIR,subplot,2,2.5
32,aspen,FRAVIR,wholeplot,1,2.5
45,aspen,FRAVIR,microplot,1,2.5
45,aspen,FRAVIR,microplot,2,2.5
45,aspen,FRAVIR,microplot,3,2.5
45,aspen,FRAVIR,microplot,5,2.5
45,aspen,FRAVIR,microplot,7,14.5
45,aspen,FRAVIR,microplot,8,2.5
45,aspen,FRAVIR,subplot,1,2.5
45,aspen,FRAVIR,subplot,2,2.5
45,aspen,FRAVIR,midplot,1,2.5
45,aspen,FRAVIR,wholeplot,1,2.5
47,aspen,FRAVIR,microplot,3,2.5
47,aspen,FRAVIR,microplot,7,2.5
47,aspen,FRAVIR,midplot,1,2.5
47,aspen,FRAVIR,wholeplot,1,2.5
49,aspen,FRAVIR,microplot,2,2.5
49,aspen,FRAVIR,midplot,1,2.5
49,aspen,FRAVIR,wholeplot,1,2.5
50,aspen,FRAVIR,microplot,2,2.5
50,aspen,FRAVIR,wholeplot,1,2.5
51,aspen,FRAVIR,microplot,5,2.5
51,aspen,FRAVIR,microplot,6,2.5
51,aspen,FRAVIR,microplot,7,2.5
51,aspen,FRAVIR,midplot,1,2.5
51,aspen,FRAVIR,wholeplot,1,2.5
60,aspen,FRAVIR,microplot,3,2.5
60,aspen,FRAVIR,microplot,4,2.5
60,aspen,FRAVIR,microplot,5,2.5
60,aspen,FRAVIR,microplot,6,2.5
60,aspen,FRAVIR,subplot,2,2.5
60,aspen,FRAVIR,midplot,1,2.5
60,aspen,FRAVIR,wholeplot,1,2.5
62,aspen,FRAVIR,subplot,1,2.5
62,aspen,FRAVIR,wholeplot,1,2.5
80,aspen,FRAVIR,microplot,10,2.5
80,aspen,FRAVIR,subplot,1,2.5
80,aspen,FRAVIR,midplot,1,2.5
80,aspen,FRAVIR,wholeplot,1,2.5
81,aspen,FRAVIR,microplot,3,14.5
81,aspen,FRAVIR,midplot,,2.5
81,aspen,FRAVIR,wholeplot,1,2.5
6,aspen,FRILAN,subplot,2,2.5
6,aspen,FRILAN,wholeplot,1,2.5
10,aspen,FRILAN,wholeplot,1,2.5
62,aspen,FRILAN,subplot,1,2.5
62,aspen,FRILAN,midplot,1,2.5
62,aspen,FRILAN,wholeplot,1,2.5
65,aspen,FRILAN,subplot,2,2.5
65,aspen,FRILAN,wholeplot,1,2.5
80,aspen,FRILAN,microplot,10,2.5
80,aspen,FRILAN,subplot,1,2.5
80,aspen,FRILAN,midplot,1,2.5
80,aspen,FRILAN,wholeplot,1,2.5
81,aspen,FRIPUD,subplot,2,2.5
81,aspen,FRIPUD,wholeplot,1,2.5
49,aspen,FURAST,microplot,1,2.5
49,aspen,FURAST,subplot,1,2.5
49,aspen,FURAST,wholeplot,1,2.5
14,aspen,FUZOVA,subplot,2,2.5
14,aspen,FUZOVA,wholeplot,1,2.5
1,aspen,GALBOR,microplot,4,2.5
1,aspen,GALBOR,microplot,6,2.5
1,aspen,GALBOR,subplot,1,2.5
1,aspen,GALBOR,midplot,1,2.5
1,aspen,GALBOR,wholeplot,1,2.5
2,aspen,GALBOR,wholeplot,1,2.5
4,aspen,GALBOR,microplot,2,2.5
4,aspen,GALBOR,microplot,3,2.5
4,aspen,GALBOR,microplot,4,2.5
4,aspen,GALBOR,microplot,7,2.5
4,aspen,GALBOR,microplot,8,2.5
4,aspen,GALBOR,subplot,1,2.5
4,aspen,GALBOR,subplot,2,2.5
4,aspen,GALBOR,midplot,1,2.5
4,aspen,GALBOR,wholeplot,1,2.5
5,aspen,GALBOR,microplot,1,2.5
5,aspen,GALBOR,microplot,5,37.5
5,aspen,GALBOR,microplot,6,14.5
5,aspen,GALBOR,microplot,7,2.5
5,aspen,GALBOR,microplot,8,2.5
5,aspen,GALBOR,microplot,9,2.5
5,aspen,GALBOR,subplot,1,2.5
5,aspen,GALBOR,subplot,2,2.5
5,aspen,GALBOR,midplot,1,2.5
5,aspen,GALBOR,wholeplot,1,2.5
6,aspen,GALBOR,microplot,1,2.5
6,aspen,GALBOR,microplot,2,2.5
6,aspen,GALBOR,microplot,4,2.5
6,aspen,GALBOR,microplot,6,2.5
6,aspen,GALBOR,microplot,7,2.5
6,aspen,GALBOR,microplot,8,2.5
6,aspen,GALBOR,microplot,9,2.5
6,aspen,GALBOR,subplot,1,2.5
6,aspen,GALBOR,subplot,2,2.5
6,aspen,GALBOR,midplot,1,2.5
6,aspen,GALBOR,wholeplot,1,2.5
7,aspen,GALBOR,microplot,1,14.5
7,aspen,GALBOR,microplot,2,2.5
7,aspen,GALBOR,microplot,3,14.5
7,aspen,GALBOR,microplot,4,2.5
7,aspen,GALBOR,microplot,6,2.5
7,aspen,GALBOR,microplot,7,2.5
7,aspen,GALBOR,microplot,8,37.5
7,aspen,GALBOR,microplot,9,37.5
7,aspen,GALBOR,microplot,10,14.5
7,aspen,GALBOR,subplot,1,2.5
7,aspen,GALBOR,subplot,2,2.5
7,aspen,GALBOR,midplot,1,2.5
7,aspen,GALBOR,wholeplot,1,2.5
9,aspen,GALBOR,microplot,1,2.5
9,aspen,GALBOR,microplot,2,2.5
9,aspen,GALBOR,microplot,4,37.5
9,aspen,GALBOR,microplot,5,2.5
9,aspen,GALBOR,microplot,7,62.5
9,aspen,GALBOR,microplot,9,37.5
9,aspen,GALBOR,microplot,10,2.5
9,aspen,GALBOR,subplot,1,2.5
9,aspen,GALBOR,subplot,2,2.5
9,aspen,GALBOR,midplot,1,2.5
9,aspen,GALBOR,wholeplot,1,2.5
10,aspen,GALBOR,microplot,1,2.5
10,aspen,GALBOR,microplot,2,2.5
10,aspen,GALBOR,microplot,3,2.5
10,aspen,GALBOR,microplot,4,37.5
10,aspen,GALBOR,microplot,5,14.5
10,aspen,GALBOR,microplot,6,2.5
10,aspen,GALBOR,microplot,7,2.5
10,aspen,GALBOR,microplot,8,14.5
10,aspen,GALBOR,microplot,9,2.5
10,aspen,GALBOR,microplot,10,2.5
10,aspen,GALBOR,subplot,1,2.5
10,aspen,GALBOR,subplot,2,2.5
10,aspen,GALBOR,wholeplot,1,2.5
11,aspen,GALBOR,microplot,1,14.5
11,aspen,GALBOR,microplot,2,2.5
11,aspen,GALBOR,subplot,1,2.5
11,aspen,GALBOR,subplot,2,2.5
11,aspen,GALBOR,midplot,1,2.5
11,aspen,GALBOR,wholeplot,1,2.5
14,aspen,GALBOR,microplot,1,14.5
14,aspen,GALBOR,microplot,2,14.5
14,aspen,GALBOR,microplot,4,37.5
14,aspen,GALBOR,microplot,6,2.5
14,aspen,GALBOR,microplot,9,2.5
14,aspen,GALBOR,microplot,10,2.5
14,aspen,GALBOR,subplot,1,2.5
14,aspen,GALBOR,wholeplot,1,2.5
18,aspen,GALBOR,microplot,1,37.5
18,aspen,GALBOR,microplot,2,37.5
18,aspen,GALBOR,microplot,3,14.5
18,aspen,GALBOR,microplot,4,14.5
18,aspen,GALBOR,microplot,5,14.5
18,aspen,GALBOR,microplot,6,14.5
18,aspen,GALBOR,microplot,7,2.5
18,aspen,GALBOR,microplot,8,2.5
18,aspen,GALBOR,microplot,9,14.5
18,aspen,GALBOR,subplot,1,2.5
18,aspen,GALBOR,subplot,2,2.5
18,aspen,GALBOR,midplot,1,2.5
18,aspen,GALBOR,wholeplot,1,2.5
24,aspen,GALBOR,microplot,1,14.5
24,aspen,GALBOR,microplot,2,2.5
24,aspen,GALBOR,microplot,3,14.5
24,aspen,GALBOR,microplot,6,2.5
24,aspen,GALBOR,microplot,7,2.5
24,aspen,GALBOR,microplot,8,2.5
24,aspen,GALBOR,microplot,9,2.5
24,aspen,GALBOR,microplot,10,2.5
24,aspen,GALBOR,subplot,1,2.5
24,aspen,GALBOR,subplot,2,2.5
24,aspen,GALBOR,midplot,1,2.5
24,aspen,GALBOR,wholeplot,1,2.5
32,aspen,GALBOR,microplot,1,2.5
32,aspen,GALBOR,microplot,2,2.5
32,aspen,GALBOR,microplot,3,2.5
32,aspen,GALBOR,microplot,6,2.5
32,aspen,GALBOR,microplot,7,2.5
32,aspen,GALBOR,microplot,8,14.5
32,aspen,GALBOR,microplot,10,2.5
32,aspen,GALBOR,subplot,1,2.5
32,aspen,GALBOR,midplot,1,2.5
32,aspen,GALBOR,wholeplot,1,2.5
45,aspen,GALBOR,microplot,2,2.5
45,aspen,GALBOR,microplot,5,2.5
45,aspen,GALBOR,microplot,8,2.5
45,aspen,GALBOR,microplot,9,2.5
45,aspen,GALBOR,midplot,1,2.5
45,aspen,GALBOR,wholeplot,1,2.5
47,aspen,GALBOR,microplot,2,14.5
47,aspen,GALBOR,microplot,3,14.5
47,aspen,GALBOR,microplot,8,14.5
47,aspen,GALBOR,microplot,9,14.5
47,aspen,GALBOR,microplot,10,2.5
47,aspen,GALBOR,subplot,2,2.5
47,aspen,GALBOR,midplot,1,2.5
47,aspen,GALBOR,wholeplot,1,2.5
49,aspen,GALBOR,microplot,3,2.5
49,aspen,GALBOR,microplot,6,2.5
49,aspen,GALBOR,microplot,7,2.5
49,aspen,GALBOR,microplot,8,2.5
49,aspen,GALBOR,microplot,9,2.5
49,aspen,GALBOR,microplot,10,2.5
49,aspen,GALBOR,subplot,2,2.5
49,aspen,GALBOR,midplot,1,2.5
49,aspen,GALBOR,wholeplot,1,2.5
50,aspen,GALBOR,microplot,2,2.5
50,aspen,GALBOR,microplot,9,37.5
50,aspen,GALBOR,subplot,2,2.5
50,aspen,GALBOR,wholeplot,1,2.5
51,aspen,GALBOR,microplot,1,2.5
51,aspen,GALBOR,microplot,2,2.5
51,aspen,GALBOR,microplot,5,2.5
51,aspen,GALBOR,microplot,6,2.5
51,aspen,GALBOR,microplot,7,2.5
51,aspen,GALBOR,subplot,1,2.5
51,aspen,GALBOR,midplot,1,2.5
51,aspen,GALBOR,wholeplot,1,2.5
60,aspen,GALBOR,microplot,1,14.5
60,aspen,GALBOR,microplot,2,14.5
60,aspen,GALBOR,microplot,3,2.5
60,aspen,GALBOR,microplot,7,14.5
60,aspen,GALBOR,microplot,8,2.5
60,aspen,GALBOR,microplot,10,14.5
